FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
2020-10-28,1.6450,2.0670,0.06,限制大额申购,开放赎回,,,1,,,,
2020-10-27,1.6440,2.0660,0.00,限制大额申购,开放赎回,,,1,,,,
2020-10-26,1.6440,2.0660,0.00,限制大额申购,开放赎回,,,1,,,,
2020-10-23,1.6440,2.0660,-0.06,限制大额申购,开放赎回,,,1,,,,
2020-10-22,1.6450,2.0670,0.00,限制大额申购,开放赎回,,,1,,,,
2020-10-21,1.6450,2.0670,0.24,限制大额申购,开放赎回,,,1,,,,
2020-10-20,1.6410,2.0630,0.00,限制大额申购,开放赎回,,,1,,,,
2020-10-19,1.6410,2.0630,0.18,限制大额申购,开放赎回,,,1,,,,
2020-10-16,1.6380,2.0600,0.12,限制大额申购,开放赎回,,,1,,,,
2020-10-15,1.6360,2.0580,0.06,限制大额申购,开放赎回,,,1,,,,
2020-10-14,1.6350,2.0570,0.00,限制大额申购,开放赎回,,,1,,,,
2020-10-13,1.6350,2.0570,0.18,限制大额申购,开放赎回,,,1,,,,
2020-10-12,1.6320,2.0540,0.25,限制大额申购,开放赎回,,,1,,,,
2020-10-09,1.6280,2.0500,0.06,限制大额申购,开放赎回,,,1,,,,
2020-09-30,1.6270,2.0490,0.00,限制大额申购,开放赎回,,,1,,,,
2020-09-29,1.6270,2.0490,-0.12,限制大额申购,开放赎回,,,1,,,,
2020-09-28,1.6290,2.0510,0.12,限制大额申购,开放赎回,,,1,,,,
2020-09-25,1.6270,2.0490,0.00,限制大额申购,开放赎回,,,1,,,,
2020-09-24,1.6270,2.0490,-0.25,限制大额申购,开放赎回,,,1,,,,
2020-09-23,1.6310,2.0530,-0.06,限制大额申购,开放赎回,,,1,,,,
2020-09-22,1.6320,2.0540,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-09-21,1.6330,2.0550,,,1,0.06,限制大额申购,开放赎回,,,,
2020-09-18,1.6320,2.0540,,,1,0.25,限制大额申购,开放赎回,,,,
2020-09-17,1.6280,2.0500,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-09-16,1.6290,2.0510,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-09-15,1.6310,2.0530,,,1,0.18,限制大额申购,开放赎回,,,,
2020-09-14,1.6280,2.0500,,,1,0.00,限制大额申购,开放赎回,,,,
2020-09-11,1.6280,2.0500,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-09-10,1.6290,2.0510,,,1,0.00,限制大额申购,开放赎回,,,,
2020-09-09,1.6290,2.0510,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-09-08,1.6300,2.0520,,,1,0.12,限制大额申购,开放赎回,,,,
2020-09-07,1.6280,2.0500,,,1,-0.18,限制大额申购,开放赎回,,,,
2020-09-04,1.6310,2.0530,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-09-03,1.6330,2.0550,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-09-02,1.6350,2.0570,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-09-01,1.6370,2.0590,,,1,0.00,限制大额申购,开放赎回,,,,
2020-08-31,1.6370,2.0590,,,1,0.06,限制大额申购,开放赎回,,,,
2020-08-28,1.6360,2.0580,,,1,0.06,限制大额申购,开放赎回,,,,
2020-08-27,1.6350,2.0570,,,1,0.06,限制大额申购,开放赎回,,,,
2020-08-26,1.6340,2.0560,,,1,-0.18,限制大额申购,开放赎回,,,,
2020-08-25,1.6370,2.0590,,,1,-0.18,限制大额申购,开放赎回,,,,
2020-08-24,1.6400,2.0620,,,1,0.12,限制大额申购,开放赎回,,,,
2020-08-21,1.6380,2.0600,,,1,0.18,限制大额申购,开放赎回,,,,
2020-08-20,1.6350,2.0570,,,1,-0.24,限制大额申购,开放赎回,,,,
2020-08-19,1.6390,2.0610,,,1,-0.18,限制大额申购,开放赎回,,,,
2020-08-18,1.6420,2.0640,,,1,0.06,限制大额申购,开放赎回,,,,
2020-08-17,1.6410,2.0630,,,1,0.24,限制大额申购,开放赎回,,,,
2020-08-14,1.6370,2.0590,,,1,0.18,限制大额申购,开放赎回,,,,
2020-08-13,1.6340,2.0560,,,1,0.00,限制大额申购,开放赎回,,,,
2020-08-12,1.6340,2.0560,,,1,-0.24,限制大额申购,开放赎回,,,,
2020-08-11,1.6380,2.0600,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-08-10,1.6400,2.0620,,,1,0.12,限制大额申购,开放赎回,,,,
2020-08-07,1.6380,2.0600,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-08-06,1.6400,2.0620,,,1,0.00,限制大额申购,开放赎回,,,,
2020-08-05,1.6400,2.0620,,,1,0.12,限制大额申购,开放赎回,,,,
2020-08-04,1.6380,2.0600,,,1,0.06,限制大额申购,开放赎回,,,,
2020-08-03,1.6370,2.0590,,,1,0.12,限制大额申购,开放赎回,,,,
2020-07-31,1.6350,2.0570,,,1,0.00,限制大额申购,开放赎回,,,,
2020-07-30,1.6350,2.0570,,,1,-0.24,限制大额申购,开放赎回,,,,
2020-07-29,1.6390,2.0610,,,1,0.00,限制大额申购,开放赎回,,,,
2020-07-28,1.6390,2.0610,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-07-27,1.6400,2.0620,,,1,0.12,限制大额申购,开放赎回,,,,
2020-07-24,1.6380,2.0600,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-07-23,1.6390,2.0610,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-07-22,1.6400,2.0620,,,1,0.24,限制大额申购,开放赎回,,,,
2020-07-21,1.6360,2.0580,,,1,0.43,限制大额申购,开放赎回,,,,
2020-07-20,1.6290,2.0510,,,1,0.18,限制大额申购,开放赎回,,,,
2020-07-17,1.6260,2.0480,,,1,0.06,限制大额申购,开放赎回,,,,
2020-07-16,1.6250,2.0470,,,1,-0.25,限制大额申购,开放赎回,,,,
2020-07-15,1.6290,2.0510,,,1,0.12,限制大额申购,开放赎回,,,,
2020-07-14,1.6270,2.0490,,,1,0.00,限制大额申购,开放赎回,,,,
2020-07-13,1.6270,2.0490,,,1,-0.18,限制大额申购,开放赎回,,,,
2020-07-10,1.6300,2.0520,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-07-09,1.6320,2.0540,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-07-08,1.6340,2.0560,,,1,0.12,限制大额申购,开放赎回,,,,
2020-07-07,1.6320,2.0540,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-07-06,1.6330,2.0550,,,1,0.06,限制大额申购,开放赎回,,,,
2020-07-03,1.6320,2.0540,,,1,0.00,限制大额申购,开放赎回,,,,
2020-07-02,1.6320,2.0540,,,1,0.18,限制大额申购,开放赎回,,,,
2020-07-01,1.6290,2.0510,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-06-30,1.6300,2.0520,,,1,0.31,限制大额申购,开放赎回,,,,
2020-06-29,1.6250,2.0470,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-06-24,1.6260,2.0480,,,1,0.31,限制大额申购,开放赎回,,,,
2020-06-23,1.6210,2.0430,,,1,0.06,限制大额申购,开放赎回,,,,
2020-06-22,1.6200,2.0420,,,1,0.00,限制大额申购,开放赎回,,,,
2020-06-19,1.6200,2.0420,,,1,0.12,限制大额申购,开放赎回,,,,
2020-06-18,1.6180,2.0400,,,1,0.19,限制大额申购,开放赎回,,,,
2020-06-17,1.6150,2.0370,,,1,-0.19,限制大额申购,开放赎回,,,,
2020-06-16,1.6180,2.0400,,,1,0.06,限制大额申购,开放赎回,,,,
2020-06-15,1.6170,2.0390,,,1,0.06,限制大额申购,开放赎回,,,,
2020-06-12,1.6160,2.0380,,,1,0.12,限制大额申购,开放赎回,,,,
2020-06-11,1.6140,2.0360,,,1,0.19,限制大额申购,开放赎回,,,,
2020-06-10,1.6110,2.0330,,,1,0.12,限制大额申购,开放赎回,,,,
2020-06-09,1.6090,2.0310,,,1,0.12,限制大额申购,开放赎回,,,,
2020-06-08,1.6070,2.0290,,,1,0.00,限制大额申购,开放赎回,,,,
2020-06-05,1.6070,2.0290,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-06-04,1.6080,2.0300,,,1,-0.25,限制大额申购,开放赎回,,,,
2020-06-03,1.6120,2.0340,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-06-02,1.6140,2.0360,,,1,-0.43,限制大额申购,开放赎回,,,,
2020-06-01,1.6210,2.0430,,,1,0.68,限制大额申购,开放赎回,,,,
2020-05-29,1.6100,2.0320,,,1,0.12,限制大额申购,开放赎回,,,,
2020-05-28,1.6080,2.0300,,,1,0.06,限制大额申购,开放赎回,,,,
2020-05-27,1.6070,2.0290,,,1,-0.37,限制大额申购,开放赎回,,,,
2020-05-26,1.6130,2.0350,,,1,0.31,限制大额申购,开放赎回,,,,
2020-05-25,1.6080,2.0300,,,1,-0.25,限制大额申购,开放赎回,,,,
2020-05-22,1.6120,2.0340,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-05-21,1.6140,2.0360,,,1,-0.37,限制大额申购,开放赎回,,,,
2020-05-20,1.6200,2.0420,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-05-19,1.6220,2.0440,,,1,0.19,限制大额申购,开放赎回,,,,
2020-05-18,1.6190,2.0410,,,1,-0.19,限制大额申购,开放赎回,,,,
2020-05-15,1.6220,2.0440,,,1,0.00,限制大额申购,开放赎回,,,,
2020-05-14,1.6220,2.0440,,,1,-0.18,限制大额申购,开放赎回,,,,
2020-05-13,1.6250,2.0470,,,1,0.12,限制大额申购,开放赎回,,,,
2020-05-12,1.6230,2.0450,,,1,0.00,限制大额申购,开放赎回,,,,
2020-05-11,1.6230,2.0450,,,1,-0.37,限制大额申购,开放赎回,,,,
2020-05-08,1.6290,2.0510,,,1,0.18,限制大额申购,开放赎回,,,,
2020-05-07,1.6260,2.0480,,,1,-0.37,限制大额申购,开放赎回,,,,
2020-05-06,1.6320,2.0540,,,1,0.06,限制大额申购,开放赎回,,,,
2020-04-30,1.6310,2.0530,,,1,0.25,限制大额申购,开放赎回,,,,
2020-04-29,1.6270,2.0490,,,1,0.18,限制大额申购,开放赎回,,,,
2020-04-28,1.6240,2.0460,,,1,0.19,限制大额申购,开放赎回,,,,
2020-04-27,1.6210,2.0430,,,1,0.19,限制大额申购,开放赎回,,,,
2020-04-24,1.6180,2.0400,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-04-23,1.6200,2.0420,,,1,0.00,限制大额申购,开放赎回,,,,
2020-04-22,1.6200,2.0420,,,1,0.12,限制大额申购,开放赎回,,,,
2020-04-21,1.6180,2.0400,,,1,0.00,限制大额申购,开放赎回,,,,
2020-04-20,1.6180,2.0400,,,1,0.06,限制大额申购,开放赎回,,,,
2020-04-17,1.6170,2.0390,,,1,0.06,限制大额申购,开放赎回,,,,
2020-04-16,1.6160,2.0380,,,1,0.37,限制大额申购,开放赎回,,,,
2020-04-15,1.6100,2.0320,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-04-14,1.6120,2.0340,,,1,0.50,限制大额申购,开放赎回,,,,
2020-04-13,1.6040,2.0260,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-04-10,1.6060,2.0280,,,1,-0.31,限制大额申购,开放赎回,,,,
2020-04-09,1.6110,2.0330,,,1,0.31,限制大额申购,开放赎回,,,,
2020-04-08,1.6060,2.0280,,,1,0.19,限制大额申购,开放赎回,,,,
2020-04-07,1.6030,2.0250,,,1,1.14,限制大额申购,开放赎回,,,,
2020-04-03,1.5850,2.0070,,,1,-0.25,限制大额申购,开放赎回,,,,
2020-04-02,1.5890,2.0110,,,1,0.32,限制大额申购,开放赎回,,,,
2020-04-01,1.5840,2.0060,,,1,0.13,限制大额申购,开放赎回,,,,
2020-03-31,1.5820,2.0040,,,1,0.19,限制大额申购,开放赎回,,,,
2020-03-30,1.5790,2.0010,,,1,-0.38,限制大额申购,开放赎回,,,,
2020-03-27,1.5850,2.0070,,,1,0.00,限制大额申购,开放赎回,,,,
2020-03-26,1.5850,2.0070,,,1,0.00,限制大额申购,开放赎回,,,,
2020-03-25,1.5850,2.0070,,,1,0.44,限制大额申购,开放赎回,,,,
2020-03-24,1.5780,2.0000,,,1,0.45,限制大额申购,开放赎回,,,,
2020-03-23,1.5710,1.9930,,,1,-0.57,限制大额申购,开放赎回,,,,
2020-03-20,1.5800,2.0020,,,1,0.32,限制大额申购,开放赎回,,,,
2020-03-19,1.5750,1.9970,,,1,0.13,限制大额申购,开放赎回,,,,
2020-03-18,1.5730,1.9950,,,1,-0.38,限制大额申购,开放赎回,,,,
2020-03-17,1.5790,2.0010,,,1,-0.19,限制大额申购,开放赎回,,,,
2020-03-16,1.5820,2.0040,,,1,-1.13,限制大额申购,开放赎回,,,,
2020-03-13,1.6000,2.0220,,,1,-0.25,限制大额申购,开放赎回,,,,
2020-03-12,1.6040,2.0260,,,1,-0.43,限制大额申购,开放赎回,,,,
2020-03-11,1.6110,2.0330,,,1,-0.49,限制大额申购,开放赎回,,,,
2020-03-10,1.6190,2.0410,,,1,0.50,限制大额申购,开放赎回,,,,
2020-03-09,1.6110,2.0330,,,1,-0.43,限制大额申购,开放赎回,,,,
2020-03-06,1.6180,2.0400,,,1,-0.37,限制大额申购,开放赎回,,,,
2020-03-05,1.6240,2.0460,,,1,0.19,限制大额申购,开放赎回,,,,
2020-03-04,1.6210,2.0430,,,1,0.25,限制大额申购,开放赎回,,,,
2020-03-03,1.6170,2.0390,,,1,0.19,限制大额申购,开放赎回,,,,
2020-03-02,1.6140,2.0360,,,1,0.75,限制大额申购,开放赎回,,,,
2020-02-28,1.6020,2.0240,,,1,-0.74,限制大额申购,开放赎回,,,,
2020-02-27,1.6140,2.0360,,,1,0.25,限制大额申购,开放赎回,,,,
2020-02-26,1.6100,2.0320,,,1,-0.37,限制大额申购,开放赎回,,,,
2020-02-25,1.6160,2.0380,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-24,1.6160,2.0380,,,1,0.12,限制大额申购,开放赎回,,,,
2020-02-21,1.6140,2.0360,,,1,0.19,限制大额申购,开放赎回,,,,
2020-02-20,1.6110,2.0330,,,1,0.56,限制大额申购,开放赎回,,,,
2020-02-19,1.6020,2.0240,,,1,-0.12,限制大额申购,开放赎回,,,,
2020-02-18,1.6040,2.0260,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-17,1.6040,2.0260,,,1,0.31,限制大额申购,开放赎回,,,,
2020-02-14,1.5990,2.0210,,,1,0.00,限制大额申购,开放赎回,,,,
2020-02-13,1.5990,2.0210,,,1,0.06,限制大额申购,开放赎回,,,,
2020-02-12,1.5980,2.0200,,,1,0.19,限制大额申购,开放赎回,,,,
2020-02-11,1.5950,2.0170,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-02-10,1.5960,2.0180,,,1,0.06,限制大额申购,开放赎回,,,,
2020-02-07,1.5950,2.0170,,,1,0.25,限制大额申购,开放赎回,,,,
2020-02-06,1.5910,2.0130,,,1,0.32,限制大额申购,开放赎回,,,,
2020-02-05,1.5860,2.0080,,,1,0.19,限制大额申购,开放赎回,,,,
2020-02-04,1.5830,2.0050,,,1,0.44,限制大额申购,开放赎回,,,,
2020-02-03,1.5760,1.9980,,,1,-0.19,限制大额申购,开放赎回,,,,
2020-01-23,1.5790,2.0010,,,1,-0.13,限制大额申购,开放赎回,,,,
2020-01-22,1.5810,2.0030,,,1,0.13,限制大额申购,开放赎回,,,,
2020-01-21,1.5790,2.0010,,,1,-0.06,限制大额申购,开放赎回,,,,
2020-01-20,1.5800,2.0020,,,1,0.06,限制大额申购,开放赎回,,,,
2020-01-17,1.5790,2.0010,,,1,0.13,限制大额申购,开放赎回,,,,
2020-01-16,1.5770,1.9990,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-15,1.5770,1.9990,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-14,1.5770,1.9990,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-13,1.5770,1.9990,,,1,0.13,限制大额申购,开放赎回,,,,
2020-01-10,1.5750,1.9970,,,1,0.06,限制大额申购,开放赎回,,,,
2020-01-09,1.5740,1.9960,,,1,0.13,限制大额申购,开放赎回,,,,
2020-01-08,1.5720,1.9940,,,1,-0.13,限制大额申购,开放赎回,,,,
2020-01-07,1.5740,1.9960,,,1,0.25,限制大额申购,开放赎回,,,,
2020-01-06,1.5700,1.9920,,,1,0.13,限制大额申购,开放赎回,,,,
2020-01-03,1.5680,1.9900,,,1,0.00,限制大额申购,开放赎回,,,,
2020-01-02,1.5680,1.9900,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-31,1.5670,1.9890,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-30,1.5660,1.9880,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-27,1.5650,1.9870,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-12-26,1.5660,1.9880,,,1,0.13,限制大额申购,开放赎回,,,,
2019-12-25,1.5640,1.9860,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-24,1.5630,1.9850,,,1,0.13,限制大额申购,开放赎回,,,,
2019-12-23,1.5610,1.9830,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-12-20,1.5630,1.9850,,,1,0.13,限制大额申购,开放赎回,,,,
2019-12-19,1.5610,1.9830,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-18,1.5610,1.9830,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-17,1.5610,1.9830,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-16,1.5610,1.9830,,,1,0.19,限制大额申购,开放赎回,,,,
2019-12-13,1.5580,1.9800,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-12,1.5570,1.9790,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-11,1.5570,1.9790,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-12-10,1.5580,1.9800,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-09,1.5570,1.9790,,,1,0.00,限制大额申购,开放赎回,,,,
2019-12-06,1.5570,1.9790,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-05,1.5560,1.9780,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-04,1.5550,1.9770,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-03,1.5540,1.9760,,,1,0.06,限制大额申购,开放赎回,,,,
2019-12-02,1.5530,1.9750,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-29,1.5530,1.9750,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-11-28,1.5540,1.9760,,,1,0.06,限制大额申购,开放赎回,,,,
2019-11-27,1.5530,1.9750,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-11-26,1.5540,1.9760,,,1,0.13,限制大额申购,开放赎回,,,,
2019-11-25,1.5520,1.9740,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-11-22,1.5540,1.9760,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-11-21,1.5560,1.9780,,,1,0.06,限制大额申购,开放赎回,,,,
2019-11-20,1.5550,1.9770,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-19,1.5550,1.9770,,,1,0.19,限制大额申购,开放赎回,,,,
2019-11-18,1.5520,1.9740,,,1,0.19,限制大额申购,开放赎回,,,,
2019-11-15,1.5490,1.9710,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-11-14,1.5500,1.9720,,,1,0.06,限制大额申购,开放赎回,,,,
2019-11-13,1.5490,1.9710,,,1,0.06,限制大额申购,开放赎回,,,,
2019-11-12,1.5480,1.9700,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-11,1.5480,1.9700,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-08,1.5480,1.9700,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-11-07,1.5490,1.9710,,,1,0.06,限制大额申购,开放赎回,,,,
2019-11-06,1.5480,1.9700,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-05,1.5480,1.9700,,,1,0.13,限制大额申购,开放赎回,,,,
2019-11-04,1.5460,1.9680,,,1,0.00,限制大额申购,开放赎回,,,,
2019-11-01,1.5460,1.9680,,,1,0.06,限制大额申购,开放赎回,,,,
2019-10-31,1.5450,1.9670,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-30,1.5450,1.9670,,,1,-0.19,限制大额申购,开放赎回,,,,
2019-10-29,1.5480,1.9700,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-10-28,1.5500,1.9720,,,1,0.06,限制大额申购,开放赎回,,,,
2019-10-25,1.5490,1.9710,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-24,1.5490,1.9710,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-23,1.5490,1.9710,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-10-22,1.5500,1.9720,,,1,0.06,限制大额申购,开放赎回,,,,
2019-10-21,1.5490,1.9710,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-10-18,1.5510,1.9730,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-10-17,1.5520,1.9740,,,1,0.06,限制大额申购,开放赎回,,,,
2019-10-16,1.5510,1.9730,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-15,1.5510,1.9730,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-10-14,1.5520,1.9740,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-11,1.5520,1.9740,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-10-10,1.5530,1.9750,,,1,0.13,限制大额申购,开放赎回,,,,
2019-10-09,1.5510,1.9730,,,1,0.00,限制大额申购,开放赎回,,,,
2019-10-08,1.5510,1.9730,,,1,0.13,限制大额申购,开放赎回,,,,
2019-09-30,1.5490,1.9710,,,1,0.00,限制大额申购,开放赎回,,,,
2019-09-27,1.5490,1.9710,,,1,0.06,限制大额申购,开放赎回,,,,
2019-09-26,1.5480,1.9700,,,1,-0.26,限制大额申购,开放赎回,,,,
2019-09-25,1.5520,1.9740,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-09-24,1.5530,1.9750,,,1,0.06,限制大额申购,开放赎回,,,,
2019-09-23,1.5520,1.9740,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-09-20,1.5530,1.9750,,,1,0.06,限制大额申购,开放赎回,,,,
2019-09-19,1.5520,1.9740,,,1,0.13,限制大额申购,开放赎回,,,,
2019-09-18,1.5500,1.9720,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-09-17,1.5520,1.9740,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-09-16,1.5540,1.9760,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-09-12,1.5550,1.9770,,,1,0.00,限制大额申购,开放赎回,,,,
2019-09-11,1.5550,1.9770,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-09-10,1.5570,1.9790,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-09-09,1.5590,1.9810,,,1,0.19,限制大额申购,开放赎回,,,,
2019-09-06,1.5560,1.9780,,,1,0.06,限制大额申购,开放赎回,,,,
2019-09-05,1.5550,1.9770,,,1,0.26,限制大额申购,开放赎回,,,,
2019-09-04,1.5510,1.9730,,,1,0.06,限制大额申购,开放赎回,,,,
2019-09-03,1.5500,1.9720,,,1,0.06,限制大额申购,开放赎回,,,,
2019-09-02,1.5490,1.9710,,,1,0.19,限制大额申购,开放赎回,,,,
2019-08-30,1.5460,1.9680,,,1,-0.19,限制大额申购,开放赎回,,,,
2019-08-29,1.5490,1.9710,,,1,-0.26,限制大额申购,开放赎回,,,,
2019-08-28,1.5530,1.9750,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-08-27,1.5540,1.9760,,,1,0.26,限制大额申购,开放赎回,,,,
2019-08-26,1.5500,1.9720,,,1,-0.19,限制大额申购,开放赎回,,,,
2019-08-23,1.5530,1.9750,,,1,0.13,限制大额申购,开放赎回,,,,
2019-08-22,1.5510,1.9730,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-08-21,1.5530,1.9750,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-08-20,1.5540,1.9760,,,1,0.06,限制大额申购,开放赎回,,,,
2019-08-19,1.5530,1.9750,,,1,0.71,限制大额申购,开放赎回,,,,
2019-08-16,1.5420,1.9640,,,1,0.06,限制大额申购,开放赎回,,,,
2019-08-15,1.5410,1.9630,,,1,0.20,限制大额申购,开放赎回,,,,
2019-08-14,1.5380,1.9600,,,1,0.07,限制大额申购,开放赎回,,,,
2019-08-13,1.5370,1.9590,,,1,-0.19,限制大额申购,开放赎回,,,,
2019-08-12,1.5400,1.9620,,,1,0.39,限制大额申购,开放赎回,,,,
2019-08-09,1.5340,1.9560,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-08-08,1.5360,1.9580,,,1,0.20,限制大额申购,开放赎回,,,,
2019-08-07,1.5330,1.9550,,,1,0.00,限制大额申购,开放赎回,,,,
2019-08-06,1.5330,1.9550,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-08-05,1.5350,1.9570,,,1,-0.26,限制大额申购,开放赎回,,,,
2019-08-02,1.5390,1.9610,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-08-01,1.5400,1.9620,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-07-31,1.5410,1.9630,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-07-30,1.5420,1.9640,,,1,0.13,限制大额申购,开放赎回,,,,
2019-07-29,1.5400,1.9620,,,1,-0.06,限制大额申购,开放赎回,,,,
2019-07-26,1.5410,1.9630,,,1,0.06,限制大额申购,开放赎回,,,,
2019-07-25,1.5400,1.9620,,,1,0.07,限制大额申购,开放赎回,,,,
2019-07-24,1.5390,1.9610,,,1,0.20,限制大额申购,开放赎回,,,,
2019-07-23,1.5360,1.9580,,,1,0.00,限制大额申购,开放赎回,,,,
2019-07-22,1.5360,1.9580,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-07-19,1.5380,1.9600,,,1,0.33,限制大额申购,开放赎回,,,,
2019-07-18,1.5330,1.9550,,,1,-0.20,限制大额申购,开放赎回,,,,
2019-07-17,1.5360,1.9580,,,1,0.00,限制大额申购,开放赎回,,,,
2019-07-16,1.5360,1.9580,,,1,0.07,限制大额申购,开放赎回,,,,
2019-07-15,1.5350,1.9570,,,1,0.20,限制大额申购,开放赎回,,,,
2019-07-12,1.5320,1.9540,,,1,0.13,限制大额申购,开放赎回,,,,
2019-07-11,1.5300,1.9520,,,1,0.07,限制大额申购,开放赎回,,,,
2019-07-10,1.5290,1.9510,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-07-09,1.5300,1.9520,,,1,0.00,限制大额申购,开放赎回,,,,
2019-07-08,1.5300,1.9520,,,1,-0.46,限制大额申购,开放赎回,,,,
2019-07-05,1.5370,1.9590,,,1,0.07,限制大额申购,开放赎回,,,,
2019-07-04,1.5360,1.9580,,,1,0.13,限制大额申购,开放赎回,,,,
2019-07-03,1.5340,1.9560,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-07-02,1.5350,1.9570,,,1,0.07,限制大额申购,开放赎回,,,,
2019-07-01,1.5340,1.9560,,,1,0.59,限制大额申购,开放赎回,,,,
2019-06-30,1.5250,1.9470,,,0,,限制大额申购,开放赎回,,,,
2019-06-28,1.5250,1.9470,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-06-27,1.5260,1.9480,,,1,0.20,限制大额申购,开放赎回,,,,
2019-06-26,1.5230,1.9450,,,1,0.00,限制大额申购,开放赎回,,,,
2019-06-25,1.5230,1.9450,,,1,-0.13,限制大额申购,开放赎回,,,,
