日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2020-03-31,'000300,沪深300,3686.1551,3716.0707,3676.2024,3708.1404,3674.1108,12.0443,0.3278,111453025
2020-03-30,'000300,沪深300,3674.1108,3690.6388,3637.5853,3657.4624,3710.0605,-35.9497,-0.969,126876673
2020-03-27,'000300,沪深300,3710.0605,3758.7827,3709.9213,3746.3914,3698.0472,12.0133,0.3249,124060995
2020-03-26,'000300,沪深300,3698.0472,3736.2536,3681.2668,3692.6083,3722.5181,-24.4709,-0.6574,112310665
2020-03-25,'000300,沪深300,3722.5181,3732.6536,3685.9942,3711.4753,3625.1146,97.4035,2.6869,153495958
2020-03-24,'000300,沪深300,3625.1146,3627.7592,3545.4524,3598.6548,3530.3058,94.8088,2.6856,143103021
2020-03-23,'000300,沪深300,3530.3058,3585.8014,3523.7877,3542.6837,3653.2239,-122.9181,-3.3646,137108790
2020-03-20,'000300,沪深300,3653.2239,3663.9517,3588.7766,3629.5126,3589.0926,64.1313,1.7868,139603000
2020-03-19,'000300,沪深300,3589.0926,3647.9874,3503.1866,3623.789,3636.2565,-47.1639,-1.297,180807407
2020-03-18,'000300,沪深300,3636.2565,3775.8506,3636.2565,3729.6853,3709.6822,-73.4257,-1.9793,155037547
2020-03-17,'000300,沪深300,3709.6822,3786.8908,3618.307,3739.7833,3727.8398,-18.1576,-0.4871,166246129
2020-03-16,'000300,沪深300,3727.8398,3899.8598,3720.5127,3899.8598,3895.3128,-167.473,-4.2993,185968260
2020-03-13,'000300,沪深300,3895.3128,3937.1806,3765.1479,3771.0139,3950.9111,-55.5983,-1.4072,188296722
2020-03-12,'000300,沪深300,3950.9111,3987.4336,3926.2704,3976.1139,4028.4289,-77.5178,-1.9243,157060458
2020-03-11,'000300,沪深300,4028.4289,4091.2704,4028.3964,4090.9348,4082.7315,-54.3026,-1.3301,161656111
2020-03-10,'000300,沪深300,4082.7315,4093.0024,3954.7506,3975.2288,3997.1325,85.599,2.1415,197416402
2020-03-09,'000300,沪深300,3997.1325,4063.076,3995.1313,4063.076,4138.5072,-141.3747,-3.4161,208102035
2020-03-06,'000300,沪深300,4138.5072,4181.3102,4135.3901,4158.2021,4206.7251,-68.2179,-1.6216,172475717
2020-03-05,'000300,沪深300,4206.7251,4215.8513,4127.0386,4150.21,4115.0524,91.6727,2.2277,231823115
2020-03-04,'000300,沪深300,4115.0524,4115.2618,4060.729,4078.4998,4091.3615,23.6909,0.579,182424730
2020-03-03,'000300,沪深300,4091.3615,4147.6525,4067.9094,4125.1356,4069.6662,21.6953,0.5331,219369777
2020-03-02,'000300,沪深300,4069.6662,4092.5394,3968.8435,3968.8435,3940.0488,129.6174,3.2897,219313559
2020-02-28,'000300,沪深300,3940.0488,4031.1453,3928.0663,3988.7274,4084.8759,-144.8271,-3.5454,230275093
2020-02-27,'000300,沪深300,4084.8759,4110.5275,4067.4408,4084.0782,4073.0152,11.8607,0.2912,181290981
2020-02-26,'000300,沪深300,4073.0152,4132.7817,4061.125,4070.0994,4123.8543,-50.8391,-1.2328,261094061
2020-02-25,'000300,沪深300,4123.8543,4126.7075,4020.9075,4066.302,4132.8388,-8.9845,-0.2174,244167831
2020-02-24,'000300,沪深300,4132.8388,4149.0102,4097.1753,4131.8364,4149.4903,-16.6515,-0.4013,212869303
2020-02-21,'000300,沪深300,4149.4903,4184.4379,4130.1677,4134.8747,4144.6561,4.8342,0.1166,217213604
2020-02-20,'000300,沪深300,4144.6561,4148.5287,4055.8105,4062.8968,4051.3107,93.3454,2.3041,212232624
2020-02-19,'000300,沪深300,4051.3107,4085.1704,4042.8451,4049.5862,4057.5108,-6.2001,-0.1528,169046441
2020-02-18,'000300,沪深300,4057.5108,4076.388,4027.7859,4069.8315,4077.4241,-19.9133,-0.4884,163236220
2020-02-17,'000300,沪深300,4077.4241,4077.4464,3999.6511,3999.6511,3987.7342,89.6899,2.2491,182778969
2020-02-14,'000300,沪深300,3987.7342,4001.5627,3954.0233,3954.234,3959.9188,27.8154,0.7024,143239803
2020-02-13,'000300,沪深300,3959.9188,3999.5495,3950.1422,3985.8757,3984.4325,-24.5137,-0.6152,145001843
2020-02-12,'000300,沪深300,3984.4325,3984.4325,3940.6667,3945.6663,3952.4643,31.9682,0.8088,126710321
2020-02-11,'000300,沪深300,3952.4643,3970.5221,3915.7077,3926.4204,3916.0052,36.4591,0.931,143441674
2020-02-10,'000300,沪深300,3916.0052,3920.1667,3861.0066,3872.3738,3899.8693,16.1359,0.4138,148406969
2020-02-07,'000300,沪深300,3899.8693,3899.8837,3849.7127,3879.5531,3899.7751,0.0942,0.0024,151731759
2020-02-06,'000300,沪深300,3899.7751,3914.915,3806.9601,3841.7537,3828.5272,71.2479,1.861,176462235
2020-02-05,'000300,沪深300,3828.5272,3866.0108,3781.613,3801.099,3785.6376,42.8896,1.133,174925524
2020-02-04,'000300,沪深300,3785.6376,3786.8629,3652.0035,3652.0035,3688.3578,97.2798,2.6375,213933328
2020-02-03,'000300,沪深300,3688.3578,3732.1572,3639.9089,3639.9089,4003.9013,-315.5435,-7.8809,157559647
2020-01-23,'000300,沪深300,4003.9013,4103.5244,3972.3933,4093.3229,4131.9311,-128.0298,-3.0985,160357603
2020-01-22,'000300,沪深300,4131.9311,4141.1772,4046.4866,4093.8009,4114.3085,17.6226,0.4283,126758763
2020-01-21,'000300,沪深300,4114.3085,4165.0203,4113.3251,4165.0203,4185.8304,-71.5219,-1.7087,130527507
2020-01-20,'000300,沪深300,4185.8304,4185.9629,4149.4879,4170.7365,4154.853,30.9774,0.7456,122409147
2020-01-17,'000300,沪深300,4154.853,4177.0282,4141.6448,4162.1939,4149.0434,5.8096,0.14,98725682
2020-01-16,'000300,沪深300,4149.0434,4175.2938,4142.1795,4174.8172,4166.7344,-17.691,-0.4246,100267642
2020-01-15,'000300,沪深300,4166.7344,4193.8686,4150.8799,4186.881,4189.8862,-23.1518,-0.5526,104633136
2020-01-14,'000300,沪深300,4189.8862,4223.5078,4188.0809,4215.1578,4203.9883,-14.1021,-0.3354,129320783
2020-01-13,'000300,沪深300,4203.9883,4203.9883,4148.6007,4166.9254,4163.1849,40.8034,0.9801,119691982
2020-01-10,'000300,沪深300,4163.1849,4180.9771,4148.4817,4177.5777,4164.3697,-1.1848,-0.0285,113031719
2020-01-09,'000300,沪深300,4164.3697,4165.6574,4143.592,4145.5345,4112.3172,52.0525,1.2658,136886324
2020-01-08,'000300,沪深300,4112.3172,4149.813,4101.9801,4139.6315,4160.2274,-47.9102,-1.1516,167585850
2020-01-07,'000300,沪深300,4160.2274,4161.2504,4135.0972,4137.4019,4129.2954,30.932,0.7491,139489031
2020-01-06,'000300,沪深300,4129.2954,4170.6384,4102.3796,4120.5211,4144.9649,-15.6695,-0.378,175309953
2020-01-03,'000300,沪深300,4144.9649,4164.2989,4131.864,4161.2185,4152.2408,-7.2759,-0.1752,142826244
2020-01-02,'000300,沪深300,4152.2408,4172.6555,4121.3487,4121.3487,4096.5821,55.6587,1.3587,182116772
2019-12-31,'000300,沪深300,4096.5821,4098.1444,4069.0086,4077.7519,4081.6334,14.9487,0.3662,123264258
2019-12-30,'000300,沪深300,4081.6334,4083.6901,4001.4951,4015.5195,4022.0278,59.6056,1.482,155971488
2019-12-27,'000300,沪深300,4022.0278,4066.7964,4019.7223,4029.2454,4025.9879,-3.9601,-0.0984,150926411
2019-12-26,'000300,沪深300,4025.9879,4025.9879,3993.5413,3993.6686,3990.8671,35.1208,0.88,108860640
2019-12-25,'000300,沪深300,3990.8671,4000.5556,3976.3559,3988.6574,3992.9581,-2.091,-0.0524,94938890
2019-12-24,'000300,沪深300,3992.9581,3994.5092,3963.6653,3971.56,3967.0962,25.8619,0.6519,95989045
2019-12-23,'000300,沪深300,3967.0962,4032.1721,3964.3798,4014.6929,4017.2527,-50.1565,-1.2485,122816246
2019-12-20,'000300,沪深300,4017.2527,4046.7261,4014.9296,4032.1519,4027.1495,-9.8968,-0.2458,121267662
2019-12-19,'000300,沪深300,4027.1495,4038.5435,4014.8951,4034.6159,4032.7826,-5.6331,-0.1397,117900558
2019-12-18,'000300,沪深300,4032.7826,4057.64,4025.3433,4039.724,4041.7996,-9.017,-0.2231,151351764
2019-12-17,'000300,沪深300,4041.7996,4067.1355,3984.5193,3987.7426,3987.5464,54.2532,1.3606,201162937
2019-12-16,'000300,沪深300,3987.5464,3987.5866,3953.5126,3970.7092,3968.2211,19.3253,0.487,148486670
2019-12-13,'000300,沪深300,3968.2211,3969.4568,3925.2757,3928.0044,3891.0242,77.1969,1.984,148571349
2019-12-12,'000300,沪深300,3891.0242,3908.4537,3886.1188,3908.4537,3902.7492,-11.725,-0.3004,84708330
2019-12-11,'000300,沪深300,3902.7492,3909.3854,3890.341,3907.1592,3900.3843,2.3649,0.0606,99765480
2019-12-10,'000300,沪深300,3900.3843,3900.959,3882.0877,3886.444,3895.4468,4.9375,0.1268,86262928
2019-12-09,'000300,沪深300,3895.4468,3911.9682,3885.2507,3909.5297,3902.3853,-6.9385,-0.1778,95353806
2019-12-06,'000300,沪深300,3902.3853,3902.3853,3878.7002,3885.0582,3879.3638,23.0215,0.5934,78648887
2019-12-05,'000300,沪深300,3879.3638,3883.4031,3859.8223,3863.6086,3849.819,29.5448,0.7674,89051193
2019-12-04,'000300,沪深300,3849.819,3852.9922,3831.0747,3841.6627,3851.0873,-1.2683,-0.0329,79683385
2019-12-03,'000300,沪深300,3851.0873,3851.1205,3811.6281,3829.212,3836.0589,15.0284,0.3918,73611240
2019-12-02,'000300,沪深300,3836.0589,3854.7509,3829.3126,3835.5128,3828.6706,7.3883,0.193,77412173
2019-11-29,'000300,沪深300,3828.6706,3861.6584,3804.8291,3857.1883,3862.3029,-33.6323,-0.8708,74144331
2019-11-28,'000300,沪深300,3862.3029,3887.6903,3852.0105,3877.9012,3875.6186,-13.3157,-0.3436,65230119
2019-11-27,'000300,沪深300,3875.6186,3889.9783,3862.7011,3883.429,3891.6533,-16.0347,-0.412,76437305
2019-11-26,'000300,沪深300,3891.6533,3899.1097,3869.5948,3893.4349,3878.2061,13.4472,0.3467,111513537
2019-11-25,'000300,沪深300,3878.2061,3878.2507,3839.4201,3850.966,3849.9948,28.2113,0.7328,106066289
2019-11-22,'000300,沪深300,3849.9948,3918.8385,3833.5033,3894.1742,3889.598,-39.6032,-1.0182,91042639
2019-11-21,'000300,沪深300,3889.598,3901.8262,3875.9682,3894.539,3907.8641,-18.2661,-0.4674,69130538
2019-11-20,'000300,沪深300,3907.8641,3943.2273,3901.9865,3940.1344,3947.0392,-39.1751,-0.9925,76815333
2019-11-19,'000300,沪深300,3947.0392,3947.0392,3902.3776,3904.0996,3907.9291,39.1101,1.0008,82161025
2019-11-18,'000300,沪深300,3907.9291,3913.1029,3868.3166,3874.4405,3877.0892,30.8399,0.7954,76645993
2019-11-15,'000300,沪深300,3877.0892,3915.1049,3877.0892,3908.4891,3905.857,-28.7678,-0.7365,83730917
2019-11-14,'000300,沪深300,3905.857,3916.9459,3895.1415,3905.9284,3899.9815,5.8755,0.1507,87008446
2019-11-13,'000300,沪深300,3899.9815,3908.4196,3882.4314,3905.2831,3903.6888,-3.7073,-0.095,76749078
2019-11-12,'000300,沪深300,3903.6888,3914.8821,3877.7397,3905.9584,3902.9783,0.7105,0.0182,76543069
2019-11-11,'000300,沪深300,3902.9783,3948.6186,3897.5504,3948.6186,3973.0107,-70.0324,-1.7627,94155621
2019-11-08,'000300,沪深300,3973.0107,4022.0362,3971.5726,4017.6742,3991.8749,-18.8642,-0.4726,97106948
2019-11-07,'000300,沪深300,3991.8749,4005.3829,3975.5475,3984.5529,3984.8816,6.9933,0.1755,87254898
2019-11-06,'000300,沪深300,3984.8816,4007.5012,3973.7762,4006.327,4002.8128,-17.9312,-0.448,97312952
2019-11-05,'000300,沪深300,4002.8128,4030.6381,3970.8664,3982.1155,3978.1216,24.6912,0.6207,112911880
2019-11-04,'000300,沪深300,3978.1216,3985.3573,3964.0052,3964.0052,3952.3872,25.7344,0.6511,104193855
2019-11-01,'000300,沪深300,3952.3872,3956.0797,3876.4164,3883.8084,3886.7519,65.6353,1.6887,100689612
2019-10-31,'000300,沪深300,3886.7519,3907.1505,3878.8757,3906.8593,3891.2255,-4.4736,-0.115,86714539
2019-10-30,'000300,沪深300,3891.2255,3908.0999,3883.4468,3904.7172,3910.226,-19.0005,-0.4859,77872923
2019-10-29,'000300,沪深300,3910.226,3932.3745,3910.226,3929.7077,3926.585,-16.359,-0.4166,82257075
2019-10-28,'000300,沪深300,3926.585,3927.7959,3897.8175,3904.9824,3896.7923,29.7927,0.7645,97406020
2019-10-25,'000300,沪深300,3896.7923,3899.7223,3849.0337,3871.7687,3870.6678,26.1245,0.6749,77453620
2019-10-24,'000300,沪深300,3870.6678,3890.1955,3852.5828,3877.9239,3871.0848,-0.417,-0.0108,71334575
2019-10-23,'000300,沪深300,3871.0848,3901.4243,3862.1965,3892.6766,3895.8809,-24.7961,-0.6365,70198625
2019-10-22,'000300,沪深300,3895.8809,3897.4352,3870.5486,3896.3149,3880.8398,15.0411,0.3876,68918566
2019-10-21,'000300,沪深300,3880.8398,3884.7447,3856.0374,3865.3436,3869.3777,11.4621,0.2962,74182918
2019-10-18,'000300,沪深300,3869.3777,3940.5409,3864.9652,3935.4199,3925.2216,-55.8439,-1.4227,82321140
2019-10-17,'000300,沪深300,3925.2216,3935.8123,3913.9173,3929.386,3922.6854,2.5362,0.0647,64863745
2019-10-16,'000300,沪深300,3922.6854,3964.0456,3919.0169,3939.276,3936.2498,-13.5644,-0.3446,83229707
2019-10-15,'000300,沪深300,3936.2498,3953.1645,3928.151,3953.1645,3953.2411,-16.9913,-0.4298,85273949
2019-10-14,'000300,沪深300,3953.2411,3983.8117,3934.7325,3944.8593,3911.7253,41.5158,1.0613,122393611
2019-10-11,'000300,沪深300,3911.7253,3922.3694,3868.8417,3885.5198,3874.6391,37.0862,0.9572,93412577
2019-10-10,'000300,沪深300,3874.6391,3877.142,3829.4328,3838.4865,3843.2392,31.3999,0.817,79222694
2019-10-09,'000300,沪深300,3843.2392,3845.3403,3805.0671,3822.6068,3837.6791,5.5601,0.1449,75854512
2019-10-08,'000300,沪深300,3837.6791,3861.6429,3818.5894,3818.5894,3814.5282,23.1509,0.6069,76657860
2019-09-30,'000300,沪深300,3814.5282,3857.2319,3813.5491,3842.0741,3852.6534,-38.1252,-0.9896,65931313
2019-09-27,'000300,沪深300,3852.6534,3859.5003,3832.2466,3843.4584,3841.1388,11.5146,0.2998,74003947
2019-09-26,'000300,沪深300,3841.1388,3890.7452,3840.2472,3884.7022,3870.9837,-29.8449,-0.771,102698301
2019-09-25,'000300,沪深300,3870.9837,3889.839,3867.2277,3887.5548,3901.0758,-30.0921,-0.7714,89520835
2019-09-24,'000300,沪深300,3901.0758,3927.0115,3886.1404,3895.8661,3890.6616,10.4142,0.2677,87783230
2019-09-23,'000300,沪深300,3890.6616,3925.1858,3868.214,3925.1858,3935.6511,-44.9895,-1.1431,94036225
2019-09-20,'000300,沪深300,3935.6511,3942.224,3921.4124,3933.4594,3924.3823,11.2688,0.2871,103455955
2019-09-19,'000300,沪深300,3924.3823,3924.3823,3897.0666,3923.9631,3910.0837,14.2986,0.3657,85984238
2019-09-18,'000300,沪深300,3910.0837,3923.1462,3902.5109,3902.9947,3891.2208,18.8629,0.4848,82056152
2019-09-17,'000300,沪深300,3891.2208,3947.1577,3879.4852,3947.1577,3957.7154,-66.4946,-1.6801,113694317
2019-09-16,'000300,沪深300,3957.7154,3982.204,3943.3734,3981.3616,3972.3799,-14.6645,-0.3692,110259805
2019-09-12,'000300,沪深300,3972.3799,3975.9311,3933.4366,3944.6917,3930.0999,42.28,1.0758,110241273
2019-09-11,'000300,沪深300,3930.0999,3971.2237,3922.9531,3969.6757,3959.265,-29.1651,-0.7366,131594875
2019-09-10,'000300,沪深300,3959.265,3976.9225,3938.7441,3976.8697,3972.9484,-13.6834,-0.3444,130889386
2019-09-09,'000300,沪深300,3972.9484,3985.239,3954.8755,3980.9577,3948.5075,24.4409,0.619,146809754
2019-09-06,'000300,沪深300,3948.5075,3948.5397,3922.3361,3946.6854,3925.323,23.1845,0.5906,121882376
2019-09-05,'000300,沪深300,3925.323,3970.0038,3909.2087,3909.2087,3886.0012,39.3218,1.0119,181656231
2019-09-04,'000300,沪深300,3886.0012,3886.0012,3846.4215,3848.6483,3853.6106,32.3906,0.8405,126628615
2019-09-03,'000300,沪深300,3853.6106,3856.6813,3833.7571,3852.5794,3848.3198,5.2908,0.1375,97714631
2019-09-02,'000300,沪深300,3848.3198,3855.7768,3799.8166,3803.689,3799.5863,48.7335,1.2826,110289349
2019-08-30,'000300,沪深300,3799.5863,3828.9698,3778.9189,3816.678,3790.1867,9.3996,0.248,96695150
2019-08-29,'000300,沪深300,3790.1867,3808.5954,3774.3968,3805.494,3802.5844,-12.3977,-0.326,84083387
2019-08-28,'000300,沪深300,3802.5844,3822.5883,3790.1384,3818.8125,3816.9459,-14.3615,-0.3763,88750812
2019-08-27,'000300,沪深300,3816.9459,3848.2358,3790.873,3791.4587,3765.9105,51.0354,1.3552,124731478
2019-08-26,'000300,沪深300,3765.9105,3778.8665,3753.1646,3756.3618,3820.8638,-54.9533,-1.4382,93859269
2019-08-23,'000300,沪深300,3820.8638,3829.3607,3788.0345,3796.8821,3793.5061,27.3577,0.7212,87954583
2019-08-22,'000300,沪深300,3793.5061,3797.329,3771.2048,3793.8552,3781.7579,11.7482,0.3107,85807792
2019-08-21,'000300,沪深300,3781.7579,3792.5955,3775.4474,3778.3091,3787.7324,-5.9745,-0.1577,82299880
2019-08-20,'000300,沪深300,3787.7324,3799.8977,3778.7306,3786.026,3791.0946,-3.3622,-0.0887,108602088
2019-08-19,'000300,沪深300,3791.0946,3791.0946,3720.6894,3736.0344,3710.5386,80.556,2.171,139327013
2019-08-16,'000300,沪深300,3710.5386,3738.0964,3687.0751,3697.9407,3694.0006,16.538,0.4477,88319169
2019-08-15,'000300,沪深300,3694.0006,3694.2985,3612.1108,3618.0092,3682.4015,11.5991,0.315,88598832
2019-08-14,'000300,沪深300,3682.4015,3717.5579,3680.6086,3712.0657,3665.7515,16.65,0.4542,91202590
2019-08-13,'000300,沪深300,3665.7515,3686.4302,3658.0126,3675.5868,3699.1047,-33.3532,-0.9017,76500302
2019-08-12,'000300,沪深300,3699.1047,3699.1047,3643.3161,3647.8661,3633.5296,65.5751,1.8047,82083056
2019-08-09,'000300,沪深300,3633.5296,3689.1774,3628.1163,3686.7493,3669.2936,-35.764,-0.9747,85295580
2019-08-08,'000300,沪深300,3669.2936,3675.4603,3646.9386,3651.3571,3621.431,47.8626,1.3216,88457707
2019-08-07,'000300,沪深300,3621.431,3659.0778,3621.431,3654.6323,3636.3289,-14.8979,-0.4097,84238716
2019-08-06,'000300,沪深300,3636.3289,3649.8953,3575.8626,3609.1118,3675.6884,-39.3595,-1.0708,129833871
2019-08-05,'000300,沪深300,3675.6884,3739.5031,3675.6884,3724.4097,3747.4379,-71.7495,-1.9146,101325981
2019-08-02,'000300,沪深300,3747.4379,3754.5326,3720.0584,3729.1309,3803.4694,-56.0315,-1.4732,108335897
2019-08-01,'000300,沪深300,3803.4694,3831.2641,3791.546,3819.3242,3835.3589,-31.8895,-0.8315,84114180
2019-07-31,'000300,沪深300,3835.3589,3856.745,3830.0914,3856.745,3870.3176,-34.9587,-0.9033,82151155
2019-07-30,'000300,沪深300,3870.3176,3890.7298,3861.5698,3861.5698,3854.2704,16.0472,0.4163,94123955
2019-07-29,'000300,沪深300,3854.2704,3862.7467,3842.426,3857.9394,3858.5688,-4.2984,-0.1114,84814370
2019-07-26,'000300,沪深300,3858.5688,3863.5878,3832.5223,3835.2281,3851.0665,7.5023,0.1948,83259300
2019-07-25,'000300,沪深300,3851.0665,3851.0665,3812.9532,3821.3898,3819.8325,31.234,0.8177,93740417
2019-07-24,'000300,沪深300,3819.8325,3840.0579,3803.5738,3803.5867,3789.9135,29.919,0.7894,90940684
2019-07-23,'000300,沪深300,3789.9135,3792.9647,3768.7614,3783.5411,3781.6832,8.2303,0.2176,71313346
2019-07-22,'000300,沪深300,3781.6832,3816.5387,3765.4428,3813.5022,3807.9551,-26.2719,-0.6899,92101377
2019-07-19,'000300,沪深300,3807.9551,3828.1514,3787.5079,3787.5079,3768.4019,39.5532,1.0496,88086149
2019-07-18,'000300,沪深300,3768.4019,3793.3916,3767.9958,3793.1893,3804.6384,-36.2365,-0.9524,87496445
2019-07-17,'000300,沪深300,3804.6384,3820.2713,3787.8973,3800.1064,3806.8449,-2.2065,-0.058,95183885
2019-07-16,'000300,沪深300,3806.8449,3828.3256,3799.8665,3819.2474,3824.1878,-17.3429,-0.4535,80730952
2019-07-15,'000300,沪深300,3824.1878,3844.8683,3745.8549,3792.6409,3808.7311,15.4567,0.4058,101205222
2019-07-12,'000300,沪深300,3808.7311,3820.2354,3774.5224,3783.0733,3785.221,23.5101,0.6211,75465967
2019-07-11,'000300,沪深300,3785.221,3830.7387,3774.4137,3806.1855,3786.739,-1.518,-0.0401,75311965
2019-07-10,'000300,沪深300,3786.739,3810.396,3774.2304,3807.9497,3793.1297,-6.3907,-0.1685,72833948
2019-07-09,'000300,沪深300,3793.1297,3811.0993,3774.7641,3798.0954,3802.7897,-9.66,-0.254,74842732
2019-07-08,'000300,沪深300,3802.7897,3875.7547,3775.0259,3875.7547,3893.2025,-90.4128,-2.3223,109539086
2019-07-05,'000300,沪深300,3893.2025,3900.3095,3857.928,3875.3736,3873.1019,20.1006,0.519,74006527
2019-07-04,'000300,沪深300,3873.1019,3906.8894,3854.693,3895.1978,3893.5341,-20.4322,-0.5248,99342256
2019-07-03,'000300,沪深300,3893.5341,3927.4365,3878.8405,3927.4365,3937.1691,-43.635,-1.1083,111992603
2019-07-02,'000300,沪深300,3937.1691,3942.4257,3918.9378,3931.0486,3935.8116,1.3575,0.0345,131863496
2019-07-01,'000300,沪深300,3935.8116,3936.668,3886.909,3899.3313,3825.5873,110.2243,2.8812,158370340
2019-06-28,'000300,沪深300,3825.5873,3835.2326,3803.0546,3832.0599,3834.8172,-9.2299,-0.2407,84766139
2019-06-27,'000300,沪深300,3834.8172,3854.0801,3805.8328,3807.5376,3794.331,40.4862,1.067,105316358
2019-06-26,'000300,沪深300,3794.331,3809.758,3771.7164,3779.5125,3801.3098,-6.9788,-0.1836,81820283
2019-06-25,'000300,沪深300,3801.3098,3838.0578,3755.0099,3837.4259,3841.2659,-39.9561,-1.0402,124075912
2019-06-24,'000300,沪深300,3841.2659,3853.5452,3819.7692,3836.3051,3833.9383,7.3276,0.1911,100084621
2019-06-21,'000300,沪深300,3833.9383,3856.0856,3817.3068,3832.7321,3828.5183,5.42,0.1416,153635155
2019-06-20,'000300,沪深300,3828.5183,3845.7912,3717.1857,3718.9416,3715.9381,112.5802,3.0297,168872073
2019-06-19,'000300,沪深300,3715.9381,3771.347,3715.1331,3761.3381,3667.6185,48.3196,1.3175,125595715
2019-06-18,'000300,沪深300,3667.6185,3675.6452,3638.78,3661.1299,3654.8248,12.7937,0.35,70692266
2019-06-17,'000300,沪深300,3654.8248,3683.7743,3645.4982,3654.4433,3654.8799,-0.0551,-0.0015,72976678
2019-06-14,'000300,沪深300,3654.8799,3709.6521,3650.9096,3690.4763,3685.3933,-30.5134,-0.828,101817004
2019-06-13,'000300,沪深300,3685.3933,3697.5917,3654.2742,3689.5834,3691.0957,-5.7024,-0.1545,96331718
2019-06-12,'000300,沪深300,3691.0957,3711.8793,3683.9394,3706.8635,3719.2759,-28.1802,-0.7577,119178853
2019-06-11,'000300,沪深300,3719.2759,3723.1419,3617.5239,3617.5239,3610.7435,108.5324,3.0058,143482806
2019-06-10,'000300,沪深300,3610.7435,3623.7301,3568.2787,3578.0084,3564.6778,46.0657,1.2923,92375061
2019-06-06,'000300,沪深300,3564.6778,3601.0356,3557.0167,3601.0356,3597.105,-32.4272,-0.9015,85534403
2019-06-05,'000300,沪深300,3597.105,3634.4536,3593.9515,3627.7947,3598.4666,-1.3616,-0.0378,88642020
2019-06-04,'000300,沪深300,3598.4666,3636.128,3584.4612,3632.5602,3632.0127,-33.5461,-0.9236,87097094
2019-06-03,'000300,沪深300,3632.0127,3672.8136,3613.1274,3640.6126,3629.7893,2.2234,0.0613,100723180
2019-05-31,'000300,沪深300,3629.7893,3668.1796,3627.5448,3640.9963,3641.1833,-11.394,-0.3129,89222267
2019-05-30,'000300,沪深300,3641.1833,3650.9718,3612.6248,3648.8495,3663.909,-22.7257,-0.6203,94202561
2019-05-29,'000300,沪深300,3663.909,3693.2273,3637.3481,3642.5415,3672.2605,-8.3515,-0.2274,93355441
2019-05-28,'000300,沪深300,3672.2605,3683.2306,3627.7878,3633.0182,3637.1971,35.0634,0.964,117886240
2019-05-27,'000300,沪深300,3637.1971,3648.0267,3556.2567,3592.6027,3593.9139,43.2832,1.2043,108830871
2019-05-24,'000300,沪深300,3593.9139,3623.3904,3580.7853,3584.9016,3583.9646,9.9493,0.2776,80934048
2019-05-23,'000300,沪深300,3583.9646,3631.4743,3578.1129,3629.5284,3649.3796,-65.415,-1.7925,99897781
2019-05-22,'000300,沪深300,3649.3796,3679.2727,3634.7479,3663.1533,3666.7762,-17.3966,-0.4744,98346128
2019-05-21,'000300,沪深300,3666.7762,3690.0884,3610.6817,3619.4369,3617.7924,48.9838,1.354,111022920
2019-05-20,'000300,沪深300,3617.7924,3644.5,3583.8324,3635.7357,3648.7609,-30.9685,-0.8487,108963477
2019-05-17,'000300,沪深300,3648.7609,3745.3555,3637.5826,3744.8751,3743.9635,-95.2026,-2.5428,128453245
2019-05-16,'000300,沪深300,3743.9635,3745.1405,3707.9032,3720.039,3727.0923,16.8712,0.4527,116258274
2019-05-15,'000300,沪深300,3727.0923,3741.0406,3674.9931,3674.9931,3645.1503,81.942,2.248,110161769
2019-05-14,'000300,沪深300,3645.1503,3683.2619,3630.4388,3630.4388,3668.7255,-23.5752,-0.6426,102313460
2019-05-13,'000300,沪深300,3668.7255,3702.9012,3658.0004,3675.7597,3730.4513,-61.7258,-1.6546,103391860
2019-05-10,'000300,沪深300,3730.4513,3732.9238,3589.2906,3643.0557,3599.7001,130.7512,3.6323,148003847
2019-05-09,'000300,沪深300,3599.7001,3656.8966,3584.8227,3637.346,3667.4574,-67.7573,-1.8475,101037394
2019-05-08,'000300,沪深300,3667.4574,3722.9325,3642.4981,3648.5489,3720.6684,-53.211,-1.4301,112867355
2019-05-07,'000300,沪深300,3720.6684,3738.1767,3671.8341,3702.2656,3684.6168,36.0516,0.9784,132847654
2019-05-06,'000300,沪深300,3684.6168,3791.6119,3647.1405,3775.0765,3913.211,-228.5942,-5.8416,197472882
2019-04-30,'000300,沪深300,3913.211,3923.1082,3885.147,3887.1799,3900.3339,12.8771,0.3302,116233376
2019-04-29,'000300,沪深300,3900.3339,3953.2288,3875.452,3896.5824,3889.2748,11.0591,0.2843,153870927
2019-04-26,'000300,沪深300,3889.2748,3943.8331,3887.2525,3921.8909,3941.816,-52.5412,-1.3329,142008068
2019-04-25,'000300,沪深300,3941.816,4022.5631,3938.3251,4013.6027,4030.0887,-88.2727,-2.1903,159722071
2019-04-24,'000300,沪深300,4030.0887,4044.3375,3967.8058,4033.6292,4019.0053,11.0834,0.2758,145498695
2019-04-23,'000300,沪深300,4019.0053,4061.0858,4005.2832,4021.6277,4025.6109,-6.6056,-0.1641,155611650
2019-04-22,'000300,沪深300,4025.6109,4126.0907,4015.4748,4125.9717,4120.6078,-94.9969,-2.3054,189353745
2019-04-19,'000300,沪深300,4120.6078,4120.6356,4046.2042,4076.2953,4072.0753,48.5325,1.1918,150794910
