日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-06-08,'000832,中证转债,280.961,281.0914,279.8563,280.7873,280.8197,0.1413,0.0503,,319753,354336025.8,,,None
2016-06-07,'000832,中证转债,280.8197,284.5554,280.3636,284.348,284.4098,-3.5901,-1.2623,,492746,559606567.5,,,None
2016-06-06,'000832,中证转债,284.4098,284.985,284.1084,284.5552,284.2726,0.1372,0.0483,,182067,219596130.1,,,None
2016-06-03,'000832,中证转债,284.2726,284.3609,283.3916,283.9899,283.8768,0.3958,0.1394,,331829,393029944.1,,,None
2016-06-02,'000832,中证转债,283.8768,284.7182,283.3314,284.1549,284.105,-0.2282,-0.0803,,201988,233647303.2,,,None
2016-06-01,'000832,中证转债,284.105,284.5066,283.5776,283.7374,283.6264,0.4786,0.1687,,445924,518852800.7,,,None
2016-05-31,'000832,中证转债,283.6264,284.0138,281.4381,281.5587,281.5587,2.0677,0.7344,,424582,488596866.2,,,None
2016-05-30,'000832,中证转债,281.5587,281.8996,281.0379,281.0379,281.069,0.4897,0.1742,,151206,180326182.2,,,None
2016-05-27,'000832,中证转债,281.069,281.7337,280.4651,280.9585,281.0029,0.0661,0.0235,,140667,163979257.0,,,None
2016-05-26,'000832,中证转债,281.0029,281.9772,279.9336,281.8471,281.8118,-0.8089,-0.287,,243698,286508742.2,,,None
2016-05-25,'000832,中证转债,281.8118,283.1652,281.6349,282.9133,282.81,-0.9982,-0.353,,164833,192493880.1,,,None
2016-05-24,'000832,中证转债,282.81,283.0946,282.1813,283.029,283.0419,-0.2319,-0.0819,,184146,217842788.7,,,None
2016-05-23,'000832,中证转债,283.0419,283.6181,282.3587,282.3587,282.261,0.7809,0.2767,,236185,287479278.0,,,None
2016-05-20,'000832,中证转债,282.261,283.0979,281.7143,282.3312,282.3202,-0.0592,-0.021,,163712,196795662.8,,,None
2016-05-19,'000832,中证转债,282.3202,284.4818,282.138,284.3802,284.0238,-1.7036,-0.5998,,230194,272070324.2,,,None
2016-05-18,'000832,中证转债,284.0238,285.887,283.6546,285.887,285.9172,-1.8934,-0.6622,,162634,191882408.0,,,None
2016-05-17,'000832,中证转债,285.9172,287.0772,285.6969,287.0015,286.9824,-1.0652,-0.3712,,195200,232037050.9,,,None
2016-05-16,'000832,中证转债,286.9824,287.0426,285.2923,286.0024,285.7804,1.202,0.4206,,211324,247760883.2,,,None
2016-05-13,'000832,中证转债,285.7804,287.0186,285.5876,286.1526,286.0444,-0.264,-0.0923,,202325,238673589.1,,,None
2016-05-12,'000832,中证转债,286.0444,286.1104,283.3933,284.9819,285.2105,0.8339,0.2924,,276131,321693181.9,,,None
2016-05-11,'000832,中证转债,285.2105,286.0044,284.6196,285.6748,285.5998,-0.3893,-0.1363,,182375,217201447.4,,,None
2016-05-10,'000832,中证转债,285.5998,285.6987,283.9984,284.5472,284.6076,0.9922,0.3486,,508453,592709537.6,,,None
2016-05-09,'000832,中证转债,284.6076,287.6204,283.9394,287.6204,287.6236,-3.016,-1.0486,,761401,883226765.2,,,None
2016-05-06,'000832,中证转债,287.6236,290.2811,287.4482,289.8454,289.8479,-2.2243,-0.7674,,517819,613016452.1,,,None
2016-05-05,'000832,中证转债,289.8479,290.7698,288.8931,290.3806,290.3393,-0.4914,-0.1693,,378913,444423156.9,,,None
2016-05-04,'000832,中证转债,290.3393,290.9202,289.8207,290.4756,290.4756,-0.1363,-0.0469,,310777,378584670.0,,,None
2016-05-03,'000832,中证转债,290.4756,290.6835,287.0092,287.013,286.9896,3.486,1.2147,,296606,353843399.9,,,None
2016-04-29,'000832,中证转债,286.9896,287.4686,286.5678,287.2164,287.1661,-0.1765,-0.0615,,262891,304617739.6,,,None
2016-04-28,'000832,中证转债,287.1661,288.7386,286.9827,288.4447,288.4719,-1.3058,-0.4527,,256315,305253845.0,,,None
2016-04-27,'000832,中证转债,288.4719,289.3989,287.7584,287.86,287.8707,0.6012,0.2088,,355614,422238131.6,,,None
2016-04-26,'000832,中证转债,287.8707,289.7113,286.9687,289.242,289.2435,-1.3728,-0.4746,,392599,464562161.4,,,None
2016-04-25,'000832,中证转债,289.2435,291.1247,288.5668,291.0259,291.0506,-1.8071,-0.6209,,424453,503262409.8,,,None
2016-04-22,'000832,中证转债,291.0506,291.4839,290.2305,291.249,291.2035,-0.1529,-0.0525,,357105,430591100.7,,,None
2016-04-21,'000832,中证转债,291.2035,293.2632,291.0285,293.1031,292.9695,-1.766,-0.6028,,535015,634336200.8,,,None
2016-04-20,'000832,中证转债,292.9695,297.7244,291.5282,296.0361,296.0494,-3.0799,-1.0403,,786897,958153589.6,,,None
2016-04-19,'000832,中证转债,296.0494,297.8328,295.6439,297.1456,295.9683,0.0811,0.0274,,578233,724815631.5,,,None
2016-04-18,'000832,中证转债,295.9683,297.9109,295.668,297.9038,297.8193,-1.851,-0.6215,,355194,431031381.9,,,None
2016-04-15,'000832,中证转债,297.8193,301.1043,297.7493,301.0484,300.9031,-3.0838,-1.0248,,870093,1055470723.8,,,None
2016-04-14,'000832,中证转债,300.9031,302.4047,300.5313,301.386,301.1429,-0.2398,-0.0796,,486019,589151838.6,,,None
2016-04-13,'000832,中证转债,301.1429,302.2412,298.2775,298.2775,298.2767,2.8662,0.9609,,1618203,1993963073.6,,,None
2016-04-12,'000832,中证转债,298.2767,298.7591,297.6606,298.7544,298.4294,-0.1527,-0.0512,,271120,335869835.9,,,None
2016-04-11,'000832,中证转债,298.4294,299.5015,296.534,296.534,295.8193,2.6101,0.8823,,721025,877499913.3,,,None
2016-04-08,'000832,中证转债,295.8193,297.2712,295.5206,297.2553,297.2505,-1.4312,-0.4815,,363799,441342963.7,,,None
2016-04-07,'000832,中证转债,297.2505,299.7574,297.2035,299.0172,299.0773,-1.8268,-0.6108,,513320,623958388.3,,,None
2016-04-06,'000832,中证转债,299.0773,299.6215,298.0289,299.0688,299.1592,-0.0819,-0.0274,,476576,581278694.6,,,None
2016-04-05,'000832,中证转债,299.1592,299.2161,295.316,295.764,295.5908,3.5684,1.2072,,636091,784524027.1,,,None
2016-04-01,'000832,中证转债,295.5908,295.7814,294.7217,295.1641,295.1833,0.4075,0.138,,380452,467602164.9,,,None
2016-03-31,'000832,中证转债,295.1833,297.2304,295.1029,296.5216,296.0535,-0.8702,-0.2939,,423798,506169060.1,,,None
2016-03-30,'000832,中证转债,296.0535,296.133,294.9358,294.9358,294.7268,1.3267,0.4501,,361316,428898232.8,,,None
2016-03-29,'000832,中证转债,294.7268,296.9307,293.6631,296.7552,296.5114,-1.7846,-0.6019,,362137,427001699.1,,,None
2016-03-28,'000832,中证转债,296.5114,300.1288,296.4474,299.181,299.0867,-2.5753,-0.8611,,332868,400595531.8,,,None
2016-03-25,'000832,中证转债,299.0867,299.6393,298.8735,298.9569,298.9569,0.1298,0.0434,,139413,169297087.4,,,None
2016-03-24,'000832,中证转债,298.9569,299.8435,298.7045,299.7609,299.8453,-0.8884,-0.2963,,241170,293094319.6,,,None
2016-03-23,'000832,中证转债,299.8453,300.9295,299.1083,300.1741,300.1923,-0.347,-0.1156,,493568,589726643.9,,,None
2016-03-22,'000832,中证转债,300.1923,301.5565,299.6986,301.5565,301.5521,-1.3598,-0.4509,,676489,819311061.3,,,None
2016-03-21,'000832,中证转债,301.5521,304.8215,300.3423,302.4654,301.736,-0.1839,-0.0609,,1114460,1351335361.9,,,None
2016-03-18,'000832,中证转债,301.736,302.4454,295.8925,296.2907,296.2764,5.4596,1.8427,,1072448,1306349855.7,,,None
2016-03-17,'000832,中证转债,296.2764,296.3685,293.4446,293.4446,293.4231,2.8533,0.9724,,492642,592751922.3,,,None
2016-03-16,'000832,中证转债,293.4231,294.4811,293.1905,294.1166,293.8203,-0.3972,-0.1352,,264644,312018964.2,,,None
2016-03-15,'000832,中证转债,293.8203,295.7413,292.6538,294.8333,294.2695,-0.4492,-0.1526,,286413,340309945.6,,,None
2016-03-14,'000832,中证转债,294.2695,295.3361,292.3852,292.3852,292.2131,2.0564,0.7037,,571511,676287436.8,,,None
2016-03-11,'000832,中证转债,292.2131,292.6243,291.4201,291.7016,292.0245,0.1886,0.0646,,354845,417945770.7,,,None
2016-03-10,'000832,中证转债,292.0245,294.3497,291.8204,293.7051,293.4239,-1.3994,-0.4769,,361878,419734453.3,,,None
2016-03-09,'000832,中证转债,293.4239,294.1737,292.4835,294.1737,294.5412,-1.1173,-0.3793,,398912,461872820.4,,,None
2016-03-08,'000832,中证转债,294.5412,294.7731,291.7796,294.123,294.035,0.5062,0.1722,,378367,440802611.0,,,None
2016-03-07,'000832,中证转债,294.035,296.3445,293.3422,293.3422,292.8167,1.2183,0.4161,,681830,788570863.0,,,None
2016-03-04,'000832,中证转债,292.8167,297.0709,292.1634,295.166,295.023,-2.2063,-0.7478,,968003,1119622800.8,,,None
2016-03-03,'000832,中证转债,295.023,298.7107,294.9486,297.1452,296.7006,-1.6776,-0.5654,,979252,1167671563.2,,,None
2016-03-02,'000832,中证转债,296.7006,297.2678,290.8917,290.9277,290.768,5.9326,2.0403,,1186709,1392067171.7,,,None
2016-03-01,'000832,中证转债,290.768,291.9596,288.4822,288.8554,288.3306,2.4374,0.8453,,806200,932871095.4,,,None
2016-02-29,'000832,中证转债,288.3306,292.6188,287.2015,292.6188,291.6005,-3.2699,-1.1214,,489328,563601406.9,,,None
2016-02-26,'000832,中证转债,291.6005,294.45,290.1463,293.3379,292.7801,-1.1796,-0.4029,,352757,408111261.0,,,None
2016-02-25,'000832,中证转债,292.7801,298.8426,290.8536,298.8426,299.0418,-6.2617,-2.0939,,500321,573184595.3,,,None
2016-02-24,'000832,中证转债,299.0418,300.7359,295.9483,300.4993,300.5397,-1.4979,-0.4984,,687381,801763247.0,,,None
2016-02-23,'000832,中证转债,300.5397,303.3674,299.2285,303.0796,302.7669,-2.2272,-0.7356,,528072,633653813.2,,,None
2016-02-22,'000832,中证转债,302.7669,304.3992,301.4708,303.3648,302.4236,0.3433,0.1135,,1089757,1293794478.3,,,None
2016-02-19,'000832,中证转债,302.4236,305.502,301.8968,305.1871,305.2274,-2.8038,-0.9186,,893806,1037594086.1,,,None
2016-02-18,'000832,中证转债,305.2274,306.9073,303.3906,303.3906,302.2513,2.9761,0.9846,,1370987,1617094987.0,,,None
2016-02-17,'000832,中证转债,302.2513,303.2494,298.5411,299.3461,299.2941,2.9572,0.9881,,1038761,1210928724.1,,,None
2016-02-16,'000832,中证转债,299.2941,299.4337,294.6557,294.8881,294.4921,4.802,1.6306,,909097,1059420199.4,,,None
2016-02-15,'000832,中证转债,294.4921,295.0296,289.2321,291.7219,292.478,2.0141,0.6886,,498254,622484775.0,,,None
2016-02-05,'000832,中证转债,292.478,294.31,292.1235,293.3963,293.0944,-0.6164,-0.2103,,275854,326751833.5,,,None
2016-02-04,'000832,中证转债,293.0944,293.3912,291.3784,291.3784,291.282,1.8124,0.6222,,397503,461067069.6,,,None
2016-02-03,'000832,中证转债,291.282,291.4948,289.5032,290.4425,290.8841,0.3979,0.1368,,465061,548064846.8,,,None
2016-02-02,'000832,中证转债,290.8841,291.6253,288.1805,288.4909,288.0552,2.8289,0.9821,,708751,821298370.6,,,None
2016-02-01,'000832,中证转债,288.0552,288.9967,287.4759,287.5791,287.438,0.6172,0.2147,,487695,563683321.5,,,None
2016-01-29,'000832,中证转债,287.438,287.9912,284.433,285.3181,284.4379,3.0001,1.0547,,334621,397914516.2,,,None
2016-01-28,'000832,中证转债,284.4379,287.7233,282.1522,282.6706,282.6996,1.7383,0.6149,,375294,444051727.5,,,None
2016-01-27,'000832,中证转债,282.6996,282.7385,278.5058,281.7196,281.0781,1.6215,0.5769,,381499,442562659.6,,,None
2016-01-26,'000832,中证转债,281.0781,289.0296,280.5541,287.3864,288.1698,-7.0917,-2.4609,,312112,370741559.3,,,None
2016-01-25,'000832,中证转债,288.1698,290.5533,283.6297,284.3239,282.124,6.0458,2.143,,285472,345458259.9,,,None
2016-01-22,'000832,中证转债,282.124,284.0232,279.2603,281.9747,279.8765,2.2475,0.803,,271090,319632726.8,,,None
2016-01-21,'000832,中证转债,279.8765,285.5658,278.4791,280.4631,282.2953,-2.4188,-0.8568,,256061,301605263.6,,,None
2016-01-20,'000832,中证转债,282.2953,292.6863,282.2735,292.6863,293.0213,-10.726,-3.6605,,518796,615069512.8,,,None
2016-01-19,'000832,中证转债,293.0213,302.814,289.6359,302.814,302.0051,-8.9838,-2.9747,,629967,777170747.8,,,None
2016-01-18,'000832,中证转债,302.0051,306.4024,301.2959,305.8315,305.919,-3.9139,-1.2794,,344068,449848047.1,,,None
2016-01-15,'000832,中证转债,305.919,309.772,305.503,309.049,307.982,-2.063,-0.6698,,215308,280609872.0,,,None
2016-01-14,'000832,中证转债,307.982,308.494,299.437,301.741,302.291,5.691,1.8826,,440755,569180692.0,,,None
2016-01-13,'000832,中证转债,302.291,305.085,301.814,303.903,302.895,-0.604,-0.1994,,289684,371977705.0,,,None
2016-01-12,'000832,中证转债,302.895,305.927,298.348,298.348,297.968,4.927,1.6535,,471849,599212777.0,,,None
2016-01-11,'000832,中证转债,297.968,302.567,297.616,302.567,302.444,-4.476,-1.4799,,443838,556119389.0,,,None
2016-01-08,'000832,中证转债,302.444,307.937,299.723,307.506,303.937,-1.493,-0.4912,,581561,747875054.0,,,None
2016-01-07,'000832,中证转债,303.937,309.505,301.695,309.505,310.272,-6.335,-2.0418,,20181,26299206.0,,,None
2016-01-06,'000832,中证转债,310.272,310.981,309.414,310.296,309.511,0.761,0.2459,,207045,274130910.0,,,None
2016-01-05,'000832,中证转债,309.511,314.406,308.924,311.597,312.943,-3.432,-1.0967,,275811,367997287.0,,,None
2016-01-04,'000832,中证转债,312.943,321.934,312.468,321.427,321.101,-8.158,-2.5406,,92772,126367502.0,,,None
2015-12-31,'000832,中证转债,321.101,323.665,319.476,322.89,322.592,-1.491,-0.4622,,331704,459446036.0,,,None
2015-12-30,'000832,中证转债,322.592,324.866,321.752,324.509,324.346,-1.754,-0.5408,,322774,449214840.0,,,None
2015-12-29,'000832,中证转债,324.346,326.051,323.759,325.434,325.434,-1.088,-0.3343,,260846,365858449.0,,,None
2015-12-28,'000832,中证转债,325.434,330.733,324.619,330.601,330.377,-4.943,-1.4962,,206438,293023097.0,,,None
2015-12-25,'000832,中证转债,330.377,331.843,330.045,331.232,331.706,-1.329,-0.4007,,183667,267225557.0,,,None
2015-12-24,'000832,中证转债,331.706,331.742,329.659,331.119,331.263,0.443,0.1337,,85128,121857783.0,,,None
2015-12-23,'000832,中证转债,331.263,332.183,329.951,332.059,332.06,-0.797,-0.24,,128639,185167007.0,,,None
2015-12-22,'000832,中证转债,332.06,332.386,330.797,332.257,331.7,0.36,0.1085,,135762,195080120.0,,,None
2015-12-21,'000832,中证转债,331.7,332.328,330.3,330.903,330.594,1.106,0.3345,,205031,298038538.0,,,None
2015-12-18,'000832,中证转债,330.594,332.808,329.938,332.31,332.832,-2.238,-0.6724,,173370,248970173.0,,,None
2015-12-17,'000832,中证转债,332.832,335.624,331.758,333.72,331.588,1.244,0.3752,,280561,407986144.0,,,None
2015-12-16,'000832,中证转债,331.588,333.574,331.021,331.557,330.974,0.614,0.1855,,215864,312458276.0,,,None
2015-12-15,'000832,中证转债,330.974,332.244,329.944,330.784,330.806,0.168,0.0508,,199425,286255028.0,,,None
2015-12-14,'000832,中证转债,330.806,331.216,327.103,327.977,327.802,3.004,0.9164,,377312,537351750.0,,,None
2015-12-11,'000832,中证转债,327.802,331.054,327.31,330.84,330.346,-2.544,-0.7701,,316597,449876231.0,,,None
2015-12-10,'000832,中证转债,330.346,333.198,330.275,331.352,331.97,-1.624,-0.4892,,287502,414323435.0,,,None
2015-12-09,'000832,中证转债,331.97,337.097,331.881,337.097,338.402,-6.432,-1.9007,,871589,1271441400.0,,,None
2015-12-08,'000832,中证转债,338.402,345.741,337.61,345.682,345.148,-6.746,-1.9545,,1215790,1819015321.0,,,None
2015-12-07,'000832,中证转债,345.148,357.269,342.45,353.699,319.685,25.463,7.965,,1672347,2564155722.0,,,None
2015-12-04,'000832,中证转债,319.685,320.921,319.456,320.675,320.634,-0.949,-0.296,,123930,187108835.0,,,None
2015-12-03,'000832,中证转债,320.634,321.029,319.643,319.903,319.922,0.712,0.2226,,180258,273726711.0,,,None
2015-12-02,'000832,中证转债,319.922,320.901,317.883,319.939,319.622,0.3,0.0939,,310180,466655972.0,,,None
2015-12-01,'000832,中证转债,319.622,320.684,318.1,318.24,318.593,1.029,0.323,,231426,343843403.0,,,None
2015-11-30,'000832,中证转债,318.593,318.95,316.849,318.009,317.926,0.667,0.2098,,154806,226284259.0,,,None
2015-11-27,'000832,中证转债,317.926,319.729,317.153,319.729,319.791,-1.865,-0.5832,,108661,159777999.0,,,None
2015-11-26,'000832,中证转债,319.791,321.107,319.742,320.655,320.399,-0.608,-0.1898,,154771,231453396.0,,,None
2015-11-25,'000832,中证转债,320.399,320.873,319.113,319.462,319.709,0.69,0.2158,,173129,258653514.0,,,None
2015-11-24,'000832,中证转债,319.709,321.261,318.766,320.923,320.908,-1.199,-0.3736,,159550,238152899.0,,,None
2015-11-23,'000832,中证转债,320.908,321.98,320.563,321.604,322.554,-1.646,-0.5103,,141314,213809965.0,,,None
2015-11-20,'000832,中证转债,322.554,323.853,320.979,321.853,321.527,1.027,0.3194,,467080,712429133.0,,,None
2015-11-19,'000832,中证转债,321.527,321.707,316.417,317.013,316.502,5.025,1.5877,,545504,808943032.0,,,None
2015-11-18,'000832,中证转债,316.502,320.009,315.912,319.647,319.388,-2.886,-0.9036,,598041,867132774.0,,,None
2015-11-17,'000832,中证转债,319.388,323.329,318.941,321.92,321.182,-1.794,-0.5586,,419800,639749496.0,,,None
2015-11-16,'000832,中证转债,321.182,321.221,319.233,320.515,320.343,0.839,0.2619,,315957,483487213.0,,,None
2015-11-13,'000832,中证转债,320.343,322.524,320.026,322.524,322.696,-2.353,-0.7292,,253273,394643583.0,,,None
2015-11-12,'000832,中证转债,322.696,324.259,321.539,324.259,322.621,0.075,0.0232,,252785,401139072.0,,,None
2015-11-11,'000832,中证转债,322.621,325.182,322.043,323.896,322.519,0.102,0.0316,,362637,581149640.0,,,None
2015-11-10,'000832,中证转债,322.519,323.835,320.986,321.243,321.014,1.505,0.4688,,373927,592137191.0,,,None
2015-11-09,'000832,中证转债,321.014,327.016,320.825,324.456,324.408,-3.394,-1.0462,,523651,852089742.0,,,None
2015-11-06,'000832,中证转债,324.408,324.458,320.012,320.104,319.895,4.513,1.4108,,467940,747421943.0,,,None
2015-11-05,'000832,中证转债,319.895,324.159,319.285,319.631,319.619,0.276,0.0864,,666552,1056901184.0,,,None
2015-11-04,'000832,中证转债,319.619,319.659,315.286,315.344,315.067,4.552,1.4448,,479781,725928518.0,,,None
2015-11-03,'000832,中证转债,315.067,315.603,314.173,314.834,314.426,0.641,0.2039,,251154,371340666.0,,,None
2015-11-02,'000832,中证转债,314.426,318.352,314.409,317.479,318.183,-3.757,-1.1808,,318016,483320303.0,,,None
2015-10-30,'000832,中证转债,318.183,318.513,316.298,317.211,317.24,0.943,0.2973,,212134,325497837.0,,,None
2015-10-29,'000832,中证转债,317.24,318.331,316.868,317.736,317.431,-0.191,-0.0602,,278381,431040533.0,,,None
2015-10-28,'000832,中证转债,317.431,319.065,317.308,318.749,319.016,-1.585,-0.4968,,382501,588168041.0,,,None
2015-10-27,'000832,中证转债,319.016,319.2,315.22,318.68,318.784,0.232,0.0728,,465833,710781395.0,,,None
2015-10-26,'000832,中证转债,318.784,321.262,318.064,321.204,319.768,-0.984,-0.3077,,349334,545559555.0,,,None
2015-10-23,'000832,中证转债,319.768,319.836,318.198,318.414,317.728,2.04,0.6421,,369237,579235636.0,,,None
2015-10-22,'000832,中证转债,317.728,318.092,315.804,315.804,315.868,1.86,0.5889,,428074,642499289.0,,,None
2015-10-21,'000832,中证转债,315.868,319.867,315.584,319.401,319.486,-3.618,-1.1324,,412148,622737357.0,,,None
2015-10-20,'000832,中证转债,319.486,319.5,317.706,317.837,317.372,2.114,0.6661,,347213,534274356.0,,,None
2015-10-19,'000832,中证转债,317.372,319.759,317.372,319.694,319.152,-1.78,-0.5577,,490183,748911111.0,,,None
2015-10-16,'000832,中证转债,319.152,319.99,317.509,318.719,317.389,1.763,0.5555,,597810,917912313.0,,,None
2015-10-15,'000832,中证转债,317.389,317.855,315.083,315.346,314.816,2.573,0.8173,,578208,851626347.0,,,None
2015-10-14,'000832,中证转债,314.816,316.738,314.76,315.601,315.552,-0.736,-0.2332,,454636,673654174.0,,,None
2015-10-13,'000832,中证转债,315.552,315.99,313.731,314.138,314.223,1.329,0.4229,,645184,939985346.0,,,None
2015-10-12,'000832,中证转债,314.223,315.342,309.279,309.279,308.947,5.276,1.7077,,615037,881229412.0,,,None
2015-10-09,'000832,中证转债,308.947,309.107,306.935,307.236,306.896,2.051,0.6683,,321130,425303677.0,,,None
2015-10-08,'000832,中证转债,306.896,310.663,306.781,307.608,305.108,1.788,0.586,,346837,458293342.0,,,None
2015-09-30,'000832,中证转债,305.108,305.943,303.712,304.528,303.118,1.99,0.6565,,423243,552625643.0,,,None
2015-09-29,'000832,中证转债,303.118,306.087,301.944,305.485,306.749,-3.631,-1.1837,,544326,710250336.0,,,None
2015-09-28,'000832,中证转债,306.749,307.281,303.667,306.974,305.89,0.859,0.2808,,459949,605146809.0,,,None
2015-09-25,'000832,中证转债,305.89,310.044,304.089,309.419,309.692,-3.802,-1.2277,,594634,785372625.0,,,None
2015-09-24,'000832,中证转债,309.692,311.799,308.941,310.46,308.882,0.81,0.2622,,854330,1140034748.0,,,None
